type,rank,id,score,file_path,nearest_id,label,nearest_label,label_conflict,reason
dup,1,train_00666,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank001_dup1p000_train_00666__nearest_train_01056.png,train_01056,0,0,False,dup_score=1.0000; nearest_cos_sim=0.9877; dup_source=phash
dup,99,train_01061,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank099_dup0p562_train_01061__nearest_train_01128.png,train_01128,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9906; dup_source=phash
dup,100,train_01172,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank100_dup0p562_train_01172__nearest_train_00435.png,train_00435,0,1,True,dup_score=0.5625; nearest_cos_sim=0.9909; dup_source=phash
dup,101,train_00972,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank101_dup0p562_train_00972__nearest_train_00551.png,train_00551,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9655; dup_source=phash
dup,102,train_00911,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank102_dup0p562_train_00911__nearest_train_00266.png,train_00266,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9486; dup_source=phash
dup,103,train_01355,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank103_dup0p562_train_01355__nearest_train_00953.png,train_00953,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9695; dup_source=phash
dup,104,train_00907,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank104_dup0p562_train_00907__nearest_train_00753.png,train_00753,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9749; dup_source=phash
dup,105,train_00581,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank105_dup0p562_train_00581__nearest_train_01185.png,train_01185,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9730; dup_source=phash
dup,106,train_00341,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank106_dup0p562_train_00341__nearest_train_00909.png,train_00909,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9508; dup_source=phash
dup,107,train_00435,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank107_dup0p562_train_00435__nearest_train_01172.png,train_01172,1,0,True,dup_score=0.5625; nearest_cos_sim=0.9909; dup_source=phash
dup,108,train_00439,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank108_dup0p562_train_00439__nearest_train_00313.png,train_00313,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9750; dup_source=phash
dup,109,train_00313,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank109_dup0p562_train_00313__nearest_train_00439.png,train_00439,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9750; dup_source=phash
dup,110,train_00266,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank110_dup0p562_train_00266__nearest_train_00911.png,train_00911,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9486; dup_source=phash
dup,111,train_00473,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank111_dup0p562_train_00473__nearest_train_01336.png,train_01336,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9810; dup_source=phash
dup,112,train_00261,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank112_dup0p562_train_00261__nearest_train_00159.png,train_00159,1,0,True,dup_score=0.5625; nearest_cos_sim=0.9968; dup_source=phash
dup,113,train_00194,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank113_dup0p562_train_00194__nearest_train_00403.png,train_00403,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9551; dup_source=phash
dup,114,train_00346,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank114_dup0p562_train_00346__nearest_train_00133.png,train_00133,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9659; dup_source=phash
dup,115,train_00551,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank115_dup0p562_train_00551__nearest_train_00972.png,train_00972,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9655; dup_source=phash
dup,116,train_00636,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank116_dup0p562_train_00636__nearest_train_00135.png,train_00135,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9921; dup_source=phash
dup,117,train_00159,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank117_dup0p562_train_00159__nearest_train_00261.png,train_00261,0,1,True,dup_score=0.5625; nearest_cos_sim=0.9968; dup_source=phash
dup,118,train_00135,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank118_dup0p562_train_00135__nearest_train_00636.png,train_00636,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9921; dup_source=phash
dup,119,train_00133,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank119_dup0p562_train_00133__nearest_train_00346.png,train_00346,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9659; dup_source=phash
dup,120,train_00011,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank120_dup0p562_train_00011__nearest_train_00798.png,train_00798,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9943; dup_source=phash
dup,121,train_00753,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank121_dup0p562_train_00753__nearest_train_00907.png,train_00907,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9749; dup_source=phash
dup,122,train_00798,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank122_dup0p562_train_00798__nearest_train_00011.png,train_00011,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9943; dup_source=phash
dup,123,train_00115,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank123_dup0p562_train_00115__nearest_train_01234.png,train_01234,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9915; dup_source=phash
dup,124,train_00098,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank124_dup0p562_train_00098__nearest_train_01249.png,train_01249,0,0,False,dup_score=0.5625; nearest_cos_sim=0.9715; dup_source=phash
dup,125,train_00403,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank125_dup0p562_train_00403__nearest_train_00194.png,train_00194,1,1,False,dup_score=0.5625; nearest_cos_sim=0.9551; dup_source=phash
dup,126,train_00187,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank126_dup0p250_train_00187__nearest_train_01154.png,train_01154,1,0,True,dup_score=0.2500; nearest_cos_sim=0.9824; dup_source=phash
dup,127,train_01309,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank127_dup0p250_train_01309__nearest_train_00497.png,train_00497,1,1,False,dup_score=0.2500; nearest_cos_sim=0.9807; dup_source=phash
dup,128,train_00244,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank128_dup0p250_train_00244__nearest_train_01177.png,train_01177,1,1,False,dup_score=0.2500; nearest_cos_sim=0.9786; dup_source=phash
dup,129,train_01210,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank129_dup0p250_train_01210__nearest_train_01121.png,train_01121,1,1,False,dup_score=0.2500; nearest_cos_sim=0.9826; dup_source=phash
dup,130,train_00283,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank130_dup0p250_train_00283__nearest_train_00812.png,train_00812,0,0,False,dup_score=0.2500; nearest_cos_sim=0.9635; dup_source=phash
dup,131,train_01177,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank131_dup0p250_train_01177__nearest_train_00244.png,train_00244,1,1,False,dup_score=0.2500; nearest_cos_sim=0.9786; dup_source=phash
dup,132,train_01154,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank132_dup0p250_train_01154__nearest_train_00187.png,train_00187,0,1,True,dup_score=0.2500; nearest_cos_sim=0.9824; dup_source=phash
dup,133,train_00937,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank133_dup0p250_train_00937__nearest_train_00862.png,train_00862,0,0,False,dup_score=0.2500; nearest_cos_sim=0.9845; dup_source=phash
dup,134,train_00466,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank134_dup0p250_train_00466__nearest_train_00416.png,train_00416,0,0,False,dup_score=0.2500; nearest_cos_sim=0.9844; dup_source=phash
dup,135,train_00862,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank135_dup0p250_train_00862__nearest_train_00937.png,train_00937,0,0,False,dup_score=0.2500; nearest_cos_sim=0.9845; dup_source=phash
dup,136,train_00812,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank136_dup0p250_train_00812__nearest_train_00283.png,train_00283,0,0,False,dup_score=0.2500; nearest_cos_sim=0.9635; dup_source=phash
dup,137,train_01121,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank137_dup0p250_train_01121__nearest_train_01210.png,train_01210,1,1,False,dup_score=0.2500; nearest_cos_sim=0.9826; dup_source=phash
dup,138,train_01114,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank138_dup0p250_train_01114__nearest_train_00646.png,train_00646,0,0,False,dup_score=0.2500; nearest_cos_sim=0.9234; dup_source=phash
dup,139,train_00497,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank139_dup0p250_train_00497__nearest_train_01309.png,train_01309,1,1,False,dup_score=0.2500; nearest_cos_sim=0.9807; dup_source=phash
dup,140,train_00646,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank140_dup0p250_train_00646__nearest_train_01114.png,train_01114,0,0,False,dup_score=0.2500; nearest_cos_sim=0.9234; dup_source=phash
dup,141,train_00416,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank141_dup0p250_train_00416__nearest_train_00466.png,train_00466,0,0,False,dup_score=0.2500; nearest_cos_sim=0.9844; dup_source=phash
dup,142,train_00155,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank142_dup0p062_train_00155__nearest_train_00467.png,train_00467,1,1,False,dup_score=0.0625; nearest_cos_sim=0.9838; dup_source=phash
dup,143,train_00062,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank143_dup0p062_train_00062__nearest_train_00999.png,train_00999,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9907; dup_source=phash
dup,144,train_00999,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank144_dup0p062_train_00999__nearest_train_00062.png,train_00062,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9907; dup_source=phash
dup,145,train_00644,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank145_dup0p062_train_00644__nearest_train_01256.png,train_01256,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9890; dup_source=phash
dup,146,train_01256,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank146_dup0p062_train_01256__nearest_train_00644.png,train_00644,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9890; dup_source=phash
dup,147,train_01083,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank147_dup0p062_train_01083__nearest_train_00318.png,train_00318,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9737; dup_source=phash
dup,148,train_00640,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank148_dup0p062_train_00640__nearest_train_00509.png,train_00509,0,1,True,dup_score=0.0625; nearest_cos_sim=0.8114; dup_source=phash
dup,149,train_00589,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank149_dup0p062_train_00589__nearest_train_01219.png,train_01219,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9689; dup_source=phash
dup,150,train_01219,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank150_dup0p062_train_01219__nearest_train_00589.png,train_00589,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9689; dup_source=phash
dup,151,train_00509,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank151_dup0p062_train_00509__nearest_train_00640.png,train_00640,1,0,True,dup_score=0.0625; nearest_cos_sim=0.8114; dup_source=phash
dup,152,train_00467,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank152_dup0p062_train_00467__nearest_train_00155.png,train_00155,1,1,False,dup_score=0.0625; nearest_cos_sim=0.9838; dup_source=phash
dup,153,train_00301,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank153_dup0p062_train_00301__nearest_train_00007.png,train_00007,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9032; dup_source=phash
dup,154,train_00318,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank154_dup0p062_train_00318__nearest_train_01083.png,train_01083,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9737; dup_source=phash
dup,155,train_00007,0.0625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank155_dup0p062_train_00007__nearest_train_00301.png,train_00301,0,0,False,dup_score=0.0625; nearest_cos_sim=0.9032; dup_source=phash
ood,1,train_00459,0.9972181551976574,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank001_ood0p997_train_00459.png,,1,,,ood_score=0.9972; mean_cos=0.6566; centroid_cos=0.5435; density_rank=0.0022; centroid_rank=0.0037; confidence=0.9939
ood,2,train_00365,0.9934114202049781,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank002_ood0p993_train_00365.png,,0,,,ood_score=0.9934; mean_cos=0.6170; centroid_cos=0.6080; density_rank=0.0007; centroid_rank=0.0154; confidence=0.9551
ood,3,train_00762,0.9919472913616398,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank003_ood0p992_train_00762.png,,1,,,ood_score=0.9919; mean_cos=0.6867; centroid_cos=0.5817; density_rank=0.0081; centroid_rank=0.0081; confidence=0.9857
ood,4,train_00149,0.9913616398243046,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank004_ood0p991_train_00149.png,,0,,,ood_score=0.9914; mean_cos=0.6802; centroid_cos=0.6005; density_rank=0.0066; centroid_rank=0.0117; confidence=0.7372
ood,5,train_00314,0.9912152269399708,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank005_ood0p991_train_00314.png,,0,,,ood_score=0.9912; mean_cos=0.6888; centroid_cos=0.5875; density_rank=0.0088; centroid_rank=0.0088; confidence=1.0000
ood,6,train_01138,0.9906295754026354,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank006_ood0p991_train_01138.png,,0,,,ood_score=0.9906; mean_cos=0.6518; centroid_cos=0.6177; density_rank=0.0015; centroid_rank=0.0212; confidence=0.8431
ood,7,train_00692,0.9893118594436311,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank007_ood0p989_train_00692.png,,0,,,ood_score=0.9893; mean_cos=0.6906; centroid_cos=0.5994; density_rank=0.0110; centroid_rank=0.0102; confidence=0.0042
ood,8,train_00777,0.9878477306002929,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank008_ood0p988_train_00777.png,,1,,,ood_score=0.9878; mean_cos=0.6992; centroid_cos=0.5889; density_rank=0.0139; centroid_rank=0.0095; confidence=0.5967
ood,9,train_00020,0.9859443631039532,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank009_ood0p986_train_00020.png,,1,,,ood_score=0.9859; mean_cos=0.6657; centroid_cos=0.6340; density_rank=0.0029; centroid_rank=0.0307; confidence=0.9739
ood,10,train_00423,0.985212298682284,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank010_ood0p985_train_00423.png,,1,,,ood_score=0.9852; mean_cos=0.7048; centroid_cos=0.5743; density_rank=0.0198; centroid_rank=0.0073; confidence=0.9679
ood,11,train_00487,0.9824304538799414,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank011_ood0p982_train_00487.png,,1,,,ood_score=0.9824; mean_cos=0.6963; centroid_cos=0.6244; density_rank=0.0132; centroid_rank=0.0242; confidence=0.8613
ood,12,train_00325,0.9816983894582724,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank012_ood0p982_train_00325.png,,1,,,ood_score=0.9817; mean_cos=0.7107; centroid_cos=0.5540; density_rank=0.0271; centroid_rank=0.0051; confidence=0.5378
ood,13,train_00231,0.9808199121522694,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank013_ood0p981_train_00231.png,,1,,,ood_score=0.9808; mean_cos=0.7009; centroid_cos=0.6251; density_rank=0.0154; centroid_rank=0.0249; confidence=0.5465
ood,14,train_00179,0.9802342606149341,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank014_ood0p980_train_00179.png,,0,,,ood_score=0.9802; mean_cos=0.6893; centroid_cos=0.6428; density_rank=0.0095; centroid_rank=0.0351; confidence=0.8976
ood,15,train_01208,0.9739385065885798,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank015_ood0p974_train_01208.png,,1,,,ood_score=0.9739; mean_cos=0.7198; centroid_cos=0.5660; density_rank=0.0395; centroid_rank=0.0059; confidence=0.9956
ood,16,train_01307,0.9724743777452416,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank016_ood0p972_train_01307.png,,1,,,ood_score=0.9725; mean_cos=0.7192; centroid_cos=0.6058; density_rank=0.0366; centroid_rank=0.0139; confidence=0.9494
ood,17,train_00003,0.972181551976574,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank017_ood0p972_train_00003.png,,1,,,ood_score=0.9722; mean_cos=0.7070; centroid_cos=0.6428; density_rank=0.0234; centroid_rank=0.0344; confidence=0.8964
ood,18,train_01315,0.9701317715959005,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank018_ood0p970_train_01315.png,,1,,,ood_score=0.9701; mean_cos=0.7208; centroid_cos=0.5997; density_rank=0.0425; centroid_rank=0.0110; confidence=0.3571
ood,19,train_00226,0.968081991215227,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank019_ood0p968_train_00226.png,,0,,,ood_score=0.9681; mean_cos=0.6899; centroid_cos=0.6684; density_rank=0.0102; centroid_rank=0.0644; confidence=0.9357
ood,20,train_00096,0.9677891654465594,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank020_ood0p968_train_00096.png,,1,,,ood_score=0.9678; mean_cos=0.7217; centroid_cos=0.6021; density_rank=0.0454; centroid_rank=0.0124; confidence=0.5385
